DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Departure,Domestic,Charter,759
02/02/2021 08:17:02 AM,12/01/2020 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,771307
10/29/2018 10:20:51 AM,06/01/2017 12:00:00 AM,Arrival,International,Scheduled Carriers,1095495
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,Arrival,Domestic,Commuter,1389
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Departure,International,Scheduled Carriers,724410
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Arrival,International,Charter,24
07/10/2020 06:01:26 AM,06/01/2020 12:00:00 AM,Departure,International,Charter,1666
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Departure,Domestic,Commuter,141180
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1835410
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Departure,International,Scheduled Carriers,833172
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,710958
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Departure,International,Charter,22
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Departure,International,Commuter,6183
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,Arrival,International,Charter,15
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Arrival,Domestic,Charter,2886
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,Departure,Domestic,Charter,192
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Arrival,International,Charter,62
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Departure,Domestic,Charter,940
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Arrival,Domestic,Charter,252
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1749870
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Arrival,International,Charter,266
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Departure,International,Charter,426
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Departure,International,Scheduled Carriers,687105
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Departure,Domestic,Charter,1962
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Departure,International,Charter,471
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Arrival,Domestic,Charter,1203
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,811558
05/04/2020 06:39:48 AM,02/01/2020 12:00:00 AM,Arrival,International,Charter,8
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,798963
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,961774
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Arrival,Domestic,Commuter,802
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1791401
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Arrival,Domestic,Charter,323
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Arrival,International,Charter,1480
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Departure,Domestic,Charter,2203
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Arrival,International,Commuter,0
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,Departure,International,Charter,6
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Departure,Domestic,Charter,5073
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Arrival,Domestic,Commuter,151938
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Departure,Domestic,Commuter,135200
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2349237
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Departure,International,Charter,342
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2371903
08/10/2018 06:01:24 AM,06/01/2018 12:00:00 AM,Arrival,Domestic,Charter,192
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Arrival,International,Charter,5
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Arrival,International,Commuter,5911
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Departure,International,Charter,71
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1707002
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,Departure,International,Charter,497
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1740759
10/29/2018 10:20:51 AM,07/01/2017 12:00:00 AM,Arrival,International,Scheduled Carriers,1295953
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Arrival,Domestic,Commuter,1201
06/01/2020 07:57:59 AM,04/01/2020 12:00:00 AM,Departure,Domestic,Scheduled Carriers,116260
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,77223
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1766674
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,644570
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2065476
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Departure,Domestic,Commuter,1134
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,Departure,International,Scheduled Carriers,1218513
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,839329
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Arrival,International,Charter,376
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Arrival,Domestic,Charter,1140
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Departure,Domestic,Commuter,43409
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Arrival,Domestic,Charter,387
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1758787
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Departure,International,Charter,45
04/29/2019 01:10:30 PM,01/01/2019 12:00:00 AM,Arrival,International,Scheduled Carriers,1079150
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,756551
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1999340
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Departure,Domestic,Commuter,62089
11/10/2018 06:01:27 AM,09/01/2018 12:00:00 AM,Departure,International,Scheduled Carriers,1046930
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,Departure,Domestic,Charter,683
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Arrival,Domestic,Charter,956
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Departure,Domestic,Charter,187
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Arrival,Domestic,Charter,2248
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Departure,Domestic,Commuter,136608
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Departure,Domestic,Charter,507
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1920521
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Departure,International,Scheduled Carriers,786572
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Arrival,International,Charter,709
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1622706
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Departure,International,Scheduled Carriers,729686
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Departure,International,Commuter,0
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,645150
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Arrival,Domestic,Charter,763
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Arrival,International,Charter,125
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Arrival,International,Commuter,4465
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Departure,International,Scheduled Carriers,699518
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,Departure,Domestic,Charter,181
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Departure,International,Scheduled Carriers,664175
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,577182
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Arrival,International,Charter,229
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Departure,International,Charter,72
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Departure,International,Charter,295
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,Arrival,Domestic,Charter,1997
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Departure,International,Scheduled Carriers,671003
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Arrival,Domestic,Commuter,171685
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,Arrival,International,Charter,3
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1602443
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Departure,Domestic,Charter,2756
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Arrival,International,Scheduled Carriers,905834
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2302366
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Departure,Domestic,Charter,878
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Departure,Domestic,Commuter,128038
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Departure,International,Charter,207
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Departure,International,Commuter,4704
04/01/2021 09:37:48 AM,02/01/2021 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,700064
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Arrival,International,Commuter,0
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1657547
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2949237
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Departure,Domestic,Commuter,41421
07/10/2020 06:01:26 AM,05/01/2020 12:00:00 AM,Departure,Domestic,Charter,192
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Arrival,International,Charter,90
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Arrival,International,Commuter,3871
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2183306
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Arrival,Domestic,Charter,916
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,Departure,International,Charter,599
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Departure,International,Commuter,1501
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,504442
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Arrival,International,Scheduled Carriers,662507
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,Departure,Domestic,Charter,165
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,Arrival,International,Scheduled Carriers,1040768
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,Departure,International,Commuter,0
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,22134
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Arrival,International,Commuter,5745
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,843103
04/18/2018 03:12:41 PM,11/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2235289
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,569100
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Arrival,Domestic,Commuter,147
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,692015
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1394229
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1883713
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1559437
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1754309
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Arrival,Domestic,Charter,1489
04/29/2019 01:10:30 PM,01/01/2019 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2326782
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Arrival,International,Charter,650
07/10/2020 06:01:26 AM,05/01/2020 12:00:00 AM,Arrival,Domestic,Charter,15
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,Departure,International,Charter,4
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Arrival,International,Charter,3
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Departure,Domestic,Charter,673
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,575680
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Arrival,International,Commuter,0
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Departure,International,Scheduled Carriers,1017725
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Arrival,Domestic,Charter,955
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Departure,Domestic,Commuter,139988
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Arrival,Domestic,Commuter,160948
01/22/2020 06:57:11 AM,12/01/2019 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2666043
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Arrival,International,Charter,63
05/04/2020 06:39:48 AM,01/01/2020 12:00:00 AM,Departure,International,Charter,0
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,114345
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Departure,Domestic,Charter,739
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Arrival,Domestic,Commuter,171970
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Arrival,International,Charter,211
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Departure,Domestic,Commuter,62891
07/10/2020 06:01:26 AM,04/01/2020 12:00:00 AM,Departure,Domestic,Charter,122
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,Arrival,Domestic,Charter,540
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,67989
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Departure,Domestic,Commuter,158800
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Departure,Domestic,Commuter,71148
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Departure,International,Commuter,0
11/26/2019 01:26:41 PM,10/01/2019 12:00:00 AM,Departure,International,Charter,0
03/03/2021 10:48:12 AM,01/01/2021 12:00:00 AM,Departure,Domestic,Charter,260
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Departure,Domestic,Charter,256
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Arrival,International,Scheduled Carriers,801177
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Arrival,Domestic,Commuter,141593
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Departure,International,Charter,10
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Departure,International,Charter,66
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,597229
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Arrival,Domestic,Charter,1149
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2080893
06/24/2019 01:17:06 PM,05/01/2019 12:00:00 AM,Departure,International,Scheduled Carriers,1144307
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,Departure,Domestic,Commuter,1064
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,31574
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Departure,Domestic,Charter,863
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,127556
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,660801
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Arrival,International,Charter,581
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,679304
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Departure,Domestic,Charter,11
05/23/2018 07:44:39 AM,03/01/2018 12:00:00 AM,Arrival,International,Charter,9
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,738709
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Arrival,Domestic,Charter,1074
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1424870
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Arrival,Domestic,Charter,1302
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1977530
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Arrival,Domestic,Charter,795
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1755322
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,697348
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Arrival,Domestic,Charter,1131
06/29/2020 07:20:39 AM,05/01/2020 12:00:00 AM,Arrival,International,Scheduled Carriers,22911
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1565931
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Departure,International,Scheduled Carriers,587503
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2780240
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Departure,International,Charter,654
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Arrival,International,Charter,16
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Departure,International,Charter,645
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,709025
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,Departure,Domestic,Scheduled Carriers,874138
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,Departure,International,Charter,374
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,372
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Arrival,Domestic,Commuter,146622
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Departure,Domestic,Charter,433
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2136741
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Departure,International,Commuter,5888
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,Arrival,International,Charter,60
05/23/2018 07:44:39 AM,03/01/2018 12:00:00 AM,Arrival,Domestic,Charter,755
10/29/2018 10:20:51 AM,08/01/2017 12:00:00 AM,Arrival,International,Scheduled Carriers,1251713
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,768451
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Departure,International,Charter,857
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Arrival,Domestic,Charter,453
06/01/2020 07:57:59 AM,04/01/2020 12:00:00 AM,Departure,International,Scheduled Carriers,38019
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1937004
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Arrival,Domestic,Charter,856
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,23317
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Departure,International,Charter,88
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Departure,International,Scheduled Carriers,802978
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Arrival,International,Charter,702
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Departure,International,Commuter,4722
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,Departure,Domestic,Charter,1519
05/04/2020 06:39:48 AM,01/01/2020 12:00:00 AM,Arrival,Domestic,Charter,189
08/24/2018 11:01:04 AM,07/01/2018 12:00:00 AM,Arrival,Domestic,Charter,217
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Departure,Domestic,Charter,430
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Arrival,International,Commuter,4358
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Departure,International,Commuter,6714
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Arrival,Domestic,Charter,127
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2191036
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Arrival,Domestic,Charter,727
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Departure,Domestic,Charter,757
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Departure,International,Scheduled Carriers,814329
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2190502
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2177422
09/10/2022 06:01:10 AM,08/01/2022 12:00:00 AM,Departure,International,Charter,88
09/10/2022 06:01:10 AM,08/01/2022 12:00:00 AM,Arrival,International,Charter,45
10/01/2022 12:00:21 AM,08/01/2022 12:00:00 AM,Arrival,International,Scheduled Carriers,901000
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2070175
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Arrival,Domestic,Charter,1003
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2069030
10/10/2022 06:01:16 AM,09/01/2022 12:00:00 AM,Arrival,International,Charter,45
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Departure,Domestic,Charter,969
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Departure,International,Scheduled Carriers,742091
11/01/2022 12:00:21 AM,09/01/2022 12:00:00 AM,Arrival,International,Scheduled Carriers,739325
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Departure,International,Scheduled Carriers,754146
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2199323
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Departure,Domestic,Charter,527
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Arrival,International,Scheduled Carriers,749517
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2173006
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Arrival,International,Charter,124
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Arrival,Domestic,Charter,416
12/01/2022 12:00:35 AM,10/01/2022 12:00:00 AM,Departure,International,Charter,121
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2078646
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,Arrival,International,Scheduled Carriers,709186
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,Departure,Domestic,Charter,660
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,Arrival,Domestic,Charter,360
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,Departure,International,Scheduled Carriers,747435
01/01/2023 12:00:28 AM,11/01/2022 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2046103
12/10/2022 06:01:13 AM,11/01/2022 12:00:00 AM,Departure,International,Charter,50
12/10/2022 06:01:13 AM,11/01/2022 12:00:00 AM,Arrival,International,Charter,46
02/01/2023 12:00:35 AM,12/01/2022 12:00:00 AM,Departure,Domestic,Charter,603
02/01/2023 12:00:35 AM,12/01/2022 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2078123
02/01/2023 12:00:35 AM,12/01/2022 12:00:00 AM,Arrival,International,Scheduled Carriers,768544
02/01/2023 12:00:35 AM,12/01/2022 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2083444
02/01/2023 12:00:35 AM,12/01/2022 12:00:00 AM,Departure,International,Scheduled Carriers,840340
02/01/2023 12:00:35 AM,12/01/2022 12:00:00 AM,Arrival,Domestic,Charter,1216
02/01/2023 12:00:35 AM,12/01/2022 12:00:00 AM,Departure,International,Charter,49
